STATE,CNTYCD,STATEDESC,COUNTY,YEAR,POVERTY,POVERTYRATE,INCOME
13,105,GA,Elbert County,2013,"4,515",23.4,"34,487"
13,107,GA,Emanuel County,2013,"7,418",34.1,"30,348"
13,109,GA,Evans County,2013,"2,901",27.9,"32,838"
13,111,GA,Fannin County,2013,"5,305",22.5,"35,673"
13,113,GA,Fayette County,2013,"7,726",7.2,"81,368"
13,115,GA,Floyd County,2013,"20,411",22.2,"39,381"
13,117,GA,Forsyth County,2013,"14,882",7.7,"87,565"
13,119,GA,Franklin County,2013,"4,440",20.9,"40,114"
13,121,GA,Fulton County,2013,"173,866",18.2,"55,474"
13,123,GA,Gilmer County,2013,"7,102",25.1,"39,323"
13,125,GA,Glascock County,2013,576,19.2,"37,955"
13,127,GA,Glynn County,2013,"16,310",20.3,"43,533"
13,129,GA,Gordon County,2013,"10,087",18.4,"42,291"
13,131,GA,Grady County,2013,"6,435",25.7,"35,212"
13,133,GA,Greene County,2013,"3,717",23.1,"42,842"
13,135,GA,Gwinnett County,2013,"116,604",13.7,"59,081"
13,137,GA,Habersham County,2013,"8,678",21.2,"40,530"
13,139,GA,Hall County,2013,"38,385",20.8,"46,986"
13,141,GA,Hancock County,2013,"2,863",38.5,"26,281"
13,143,GA,Haralson County,2013,"6,227",22.2,"39,548"
13,145,GA,Harris County,2013,"3,418",10.6,"60,977"
13,147,GA,Hart County,2013,"5,138",20.8,"40,225"
13,149,GA,Heard County,2013,"2,313",20.3,"40,123"
13,151,GA,Henry County,2013,"24,408",11.6,"60,087"
13,153,GA,Houston County,2013,"22,511",15.4,"52,297"
13,155,GA,Irwin County,2013,"2,293",26.5,"35,854"
13,157,GA,Jackson County,2013,"8,413",14,"52,385"
13,159,GA,Jasper County,2013,"2,650",19.7,"42,343"
13,161,GA,Jeff Davis County,2013,"3,356",22.7,"34,481"
13,163,GA,Jefferson County,2013,"4,360",27.5,"29,152"
13,165,GA,Jenkins County,2013,"3,080",38.3,"28,445"
13,167,GA,Johnson County,2013,"2,510",31.3,"29,565"
13,169,GA,Jones County,2013,"4,581",16.3,"51,650"
13,171,GA,Lamar County,2013,"3,305",19.7,"40,915"
13,173,GA,Lanier County,2013,"2,749",27.2,"35,101"
13,175,GA,Laurens County,2013,"13,620",29.1,"33,974"
13,177,GA,Lee County,2013,"3,273",11.6,"63,272"
13,179,GA,Liberty County,2013,"12,279",20,"40,175"
13,181,GA,Lincoln County,2013,"1,715",22.3,"35,683"
13,183,GA,Long County,2013,"3,536",21.8,"41,147"
13,185,GA,Lowndes County,2013,"27,978",26.3,"37,138"
13,187,GA,Lumpkin County,2013,"6,107",21.5,"42,919"
13,189,GA,McDuffie County,2013,"5,041",23.7,"37,328"
13,191,GA,McIntosh County,2013,"3,205",23.1,"36,346"
13,193,GA,Macon County,2013,"4,045",33.5,"28,844"
13,195,GA,Madison County,2013,"5,200",18.7,"43,611"
13,197,GA,Marion County,2013,"2,113",24.7,"34,680"
13,199,GA,Meriwether County,2013,"5,693",27.2,"34,962"
13,201,GA,Miller County,2013,"1,499",26,"32,535"
13,205,GA,Mitchell County,2013,"6,819",32.8,"32,280"
13,207,GA,Monroe County,2013,"3,596",13.9,"54,793"
13,209,GA,Montgomery County,2013,"2,121",25.5,"37,128"
13,211,GA,Morgan County,2013,"3,007",17.1,"48,337"
13,213,GA,Murray County,2013,"8,525",21.9,"40,343"
13,215,GA,Muscogee County,2013,"44,883",22.9,"40,414"
13,217,GA,Newton County,2013,"15,071",15,"50,862"
13,219,GA,Oconee County,2013,"2,927",8.6,"72,478"
13,221,GA,Oglethorpe County,2013,"2,531",17.6,"44,026"
13,223,GA,Paulding County,2013,"16,907",11.6,"60,008"
13,225,GA,Peach County,2013,"5,445",21.1,"42,602"
13,227,GA,Pickens County,2013,"4,406",15.1,"53,332"
13,229,GA,Pierce County,2013,"4,077",21.8,"36,214"
13,231,GA,Pike County,2013,"2,410",13.8,"52,393"
13,233,GA,Polk County,2013,"9,128",22.5,"38,730"
13,235,GA,Pulaski County,2013,"2,411",23.5,"37,012"
13,237,GA,Putnam County,2013,"4,029",19,"42,934"
13,239,GA,Quitman County,2013,636,26.9,"29,111"
13,241,GA,Rabun County,2013,"3,101",19.4,"38,114"
13,243,GA,Randolph County,2013,"2,188",31.7,"28,105"
13,245,GA,Richmond County,2013,"53,068",27.7,"36,069"
13,247,GA,Rockdale County,2013,"14,462",16.8,"50,646"
13,249,GA,Schley County,2013,"1,020",20.1,"38,944"
13,251,GA,Screven County,2013,"3,865",27.9,"35,087"
13,253,GA,Seminole County,2013,"2,410",27.3,"34,814"
13,255,GA,Spalding County,2013,"13,185",21.1,"39,068"
13,257,GA,Stephens County,2013,"5,098",20.4,"36,318"
13,259,GA,Stewart County,2013,"1,623",38.7,"28,304"
13,261,GA,Sumter County,2013,"10,728",36.1,"32,474"
13,263,GA,Talbot County,2013,"1,571",24.5,"33,168"
13,265,GA,Taliaferro County,2013,526,31,"28,917"
13,267,GA,Tattnall County,2013,"5,862",28.3,"35,983"
13,269,GA,Taylor County,2013,"2,433",29.1,"30,538"
13,271,GA,Telfair County,2013,"4,209",32.8,"28,334"
13,273,GA,Terrell County,2013,"2,656",30.4,"31,826"
13,275,GA,Thomas County,2013,"9,001",20.4,"38,914"
13,277,GA,Tift County,2013,"12,171",31.3,"33,902"
13,279,GA,Toombs County,2013,"7,620",28.3,"32,311"
13,281,GA,Towns County,2013,"1,790",18.1,"39,854"
13,283,GA,Treutlen County,2013,"1,981",30.9,"31,917"
13,285,GA,Troup County,2013,"15,880",23.8,"42,044"
13,287,GA,Turner County,2013,"2,378",30.5,"31,817"
13,289,GA,Twiggs County,2013,"1,920",22.9,"36,107"
13,291,GA,Union County,2013,"3,576",16.9,"39,677"
13,293,GA,Upson County,2013,"5,810",22.3,"34,709"
13,295,GA,Walker County,2013,"11,540",17.3,"40,512"
13,297,GA,Walton County,2013,"12,023",14.2,"54,294"
13,299,GA,Ware County,2013,"9,187",27.6,"32,211"
13,301,GA,Warren County,2013,"1,506",27.5,"30,967"
13,303,GA,Washington County,2013,"5,019",26.5,"36,807"
13,305,GA,Wayne County,2013,"7,017",25.3,"38,081"
13,307,GA,Webster County,2013,623,23,"34,374"
13,309,GA,Wheeler County,2013,"2,402",45,"30,779"
13,311,GA,White County,2013,"5,169",19,"41,337"
13,313,GA,Whitfield County,2013,"20,279",19.9,"39,946"
13,315,GA,Wilcox County,2013,"2,302",33.2,"33,308"
13,317,GA,Wilkes County,2013,"2,371",24,"33,662"
13,319,GA,Wilkinson County,2013,"2,191",23.6,"35,745"
13,321,GA,Worth County,2013,"4,872",23.1,"36,616"
15,0,HI,Hawaii,2013,"153,375",11.2,"67,798"
15,1,HI,Hawaii County,2013,"36,553",19.5,"47,377"
15,3,HI,Honolulu County,2013,"91,757",9.6,"72,649"
15,5,HI,Kalawao County,2013,.,.,.
15,7,HI,Kauai County,2013,"8,074",11.8,"55,844"
15,9,HI,Maui County,2013,"16,991",10.7,"62,277"
16,0,ID,Idaho,2013,"246,708",15.6,"46,621"
16,1,ID,Ada County,2013,"55,271",13.6,"53,420"
16,3,ID,Adams County,2013,655,17.3,"37,630"
16,5,ID,Bannock County,2013,"14,353",17.7,"42,665"
16,7,ID,Bear Lake County,2013,767,13,"45,589"
16,9,ID,Benewah County,2013,"1,477",16.5,"39,530"
16,11,ID,Bingham County,2013,"6,313",14.1,"47,721"
16,13,ID,Blaine County,2013,"2,099",9.9,"67,936"
16,15,ID,Boise County,2013,"1,007",14.9,"48,974"
16,17,ID,Bonner County,2013,"6,834",17,"41,797"
16,19,ID,Bonneville County,2013,"12,792",12,"50,559"
16,21,ID,Boundary County,2013,"1,915",17.8,"39,681"
16,23,ID,Butte County,2013,450,17.1,"41,739"
16,25,ID,Camas County,2013,137,13.1,"47,911"
16,27,ID,Canyon County,2013,"39,337",20.1,"42,237"
16,29,ID,Caribou County,2013,748,11.1,"54,579"
16,31,ID,Cassia County,2013,"3,518",15.3,"44,160"
16,33,ID,Clark County,2013,152,17.5,"42,940"
16,35,ID,Clearwater County,2013,"1,418",17.8,"40,068"
16,37,ID,Custer County,2013,604,14.3,"41,522"
16,39,ID,Elmore County,2013,"4,227",16.6,"42,680"
16,41,ID,Franklin County,2013,"1,571",12.3,"44,790"
16,43,ID,Fremont County,2013,"2,087",16.7,"44,130"
16,45,ID,Gem County,2013,"3,035",18.4,"44,173"
16,47,ID,Gooding County,2013,"2,440",16.3,"41,310"
16,49,ID,Idaho County,2013,"2,467",15.8,"39,434"
16,51,ID,Jefferson County,2013,"3,525",13.1,"52,950"
16,53,ID,Jerome County,2013,"3,422",15.3,"41,595"
16,55,ID,Kootenai County,2013,"18,941",13.3,"51,681"
16,57,ID,Latah County,2013,"6,345",18.1,"43,699"
16,59,ID,Lemhi County,2013,"1,373",18,"38,367"
16,61,ID,Lewis County,2013,658,17,"41,190"
16,63,ID,Lincoln County,2013,819,15.6,"42,625"
16,65,ID,Madison County,2013,"10,643",29.1,"37,142"
16,67,ID,Minidoka County,2013,"2,900",14.4,"41,968"
16,69,ID,Nez Perce County,2013,"5,225",13.4,"46,753"
16,71,ID,Oneida County,2013,581,13.8,"45,040"
16,73,ID,Owyhee County,2013,"2,078",18.4,"35,017"
16,75,ID,Payette County,2013,"3,942",17.6,"43,642"
16,77,ID,Power County,2013,"1,346",17.6,"44,450"
16,79,ID,Shoshone County,2013,"2,431",19.4,"37,431"
16,81,ID,Teton County,2013,"1,317",12.8,"52,650"
16,83,ID,Twin Falls County,2013,"12,613",16,"44,602"
16,85,ID,Valley County,2013,"1,119",11.7,"48,879"
16,87,ID,Washington County,2013,"1,756",17.9,"37,539"
17,0,IL,Illinois,2013,"1,841,996",14.6,"56,212"
17,1,IL,Adams County,2013,"10,300",15.9,"43,604"
17,3,IL,Alexander County,2013,"2,351",33,"30,141"
17,5,IL,Bond County,2013,"2,458",16,"48,464"
17,7,IL,Boone County,2013,"5,448",10.2,"59,537"
17,9,IL,Brown County,2013,756,16,"46,522"
17,11,IL,Bureau County,2013,"4,018",12,"49,062"
17,13,IL,Calhoun County,2013,595,12,"48,504"
17,15,IL,Carroll County,2013,"2,057",14,"43,643"
17,17,IL,Cass County,2013,"1,686",12.9,"45,257"
17,19,IL,Champaign County,2013,"40,848",21.6,"46,917"
17,21,IL,Christian County,2013,"4,271",13.1,"49,391"
17,23,IL,Clark County,2013,"2,180",13.7,"46,287"
17,25,IL,Clay County,2013,"1,897",14.2,"42,369"
17,27,IL,Clinton County,2013,"3,398",9.5,"61,843"
17,29,IL,Coles County,2013,"9,745",19.8,"39,353"
17,31,IL,Cook County,2013,"918,295",17.8,"53,795"
17,33,IL,Crawford County,2013,"2,515",14,"47,517"
17,35,IL,Cumberland County,2013,"1,307",12.1,"47,382"
17,37,IL,DeKalb County,2013,"18,328",18.7,"54,204"
17,39,IL,De Witt County,2013,"2,227",13.8,"53,303"
17,41,IL,Douglas County,2013,"2,108",10.7,"49,179"
17,43,IL,DuPage County,2013,"64,734",7,"76,269"
17,45,IL,Edgar County,2013,"3,263",18.5,"44,433"
17,47,IL,Edwards County,2013,839,12.7,"45,675"
17,49,IL,Effingham County,2013,"3,737",11.1,"50,900"
17,51,IL,Fayette County,2013,"3,411",16.9,"43,014"
17,53,IL,Ford County,2013,"1,519",11.4,"52,375"
17,55,IL,Franklin County,2013,"7,706",20,"35,681"
17,57,IL,Fulton County,2013,"4,967",14.8,"46,342"
17,59,IL,Gallatin County,2013,917,17.1,"40,349"
17,61,IL,Greene County,2013,"2,427",18.3,"41,588"
17,63,IL,Grundy County,2013,"3,989",8,"68,474"
17,65,IL,Hamilton County,2013,"1,232",14.9,"42,330"
17,67,IL,Hancock County,2013,"2,235",12.2,"47,965"
17,69,IL,Hardin County,2013,846,20.3,"36,567"
17,71,IL,Henderson County,2013,884,12.8,"45,022"
17,73,IL,Henry County,2013,"5,467",11.2,"52,117"
17,75,IL,Iroquois County,2013,"3,978",14,"46,977"
17,77,IL,Jackson County,2013,"16,499",29.5,"34,243"
17,79,IL,Jasper County,2013,996,10.5,"52,187"
17,81,IL,Jefferson County,2013,"6,682",18.4,"40,663"
17,83,IL,Jersey County,2013,"2,284",10.5,"54,331"
17,85,IL,Jo Daviess County,2013,"2,274",10.2,"49,573"
17,87,IL,Johnson County,2013,"1,989",17.9,"39,965"
17,89,IL,Kane County,2013,"56,348",10.9,"71,444"
17,91,IL,Kankakee County,2013,"17,935",16.7,"49,584"
17,93,IL,Kendall County,2013,"6,837",5.8,"79,648"
17,95,IL,Knox County,2013,"9,402",19.6,"39,494"
17,97,IL,Lake County,2013,"64,721",9.5,"75,106"
17,99,IL,La Salle County,2013,"15,001",13.8,"49,487"
17,101,IL,Lawrence County,2013,"2,560",18.2,"39,670"
17,103,IL,Lee County,2013,"3,942",12.4,"53,126"
17,105,IL,Livingston County,2013,"4,352",12.5,"52,819"
17,107,IL,Logan County,2013,"3,463",13.6,"50,991"
17,109,IL,McDonough County,2013,"5,978",21.1,"41,661"
17,111,IL,McHenry County,2013,"21,631",7.1,"75,713"
17,113,IL,McLean County,2013,"22,640",13.8,"62,261"
17,115,IL,Macon County,2013,"19,074",18.1,"46,179"
17,117,IL,Macoupin County,2013,"6,366",13.9,"50,089"
17,119,IL,Madison County,2013,"36,105",13.7,"53,864"
17,121,IL,Marion County,2013,"7,233",19.2,"40,969"
17,123,IL,Marshall County,2013,"1,208",10.2,"50,899"
17,125,IL,Mason County,2013,"1,959",14,"45,563"
17,127,IL,Massac County,2013,"2,594",17.5,"41,373"
17,129,IL,Menard County,2013,"1,343",10.8,"60,151"
17,131,IL,Mercer County,2013,"1,550",9.7,"53,626"
17,133,IL,Monroe County,2013,"1,617",4.9,"71,604"
17,135,IL,Montgomery County,2013,"4,359",16.1,"42,614"
17,137,IL,Morgan County,2013,"5,154",16,"48,223"
17,139,IL,Moultrie County,2013,"1,793",12.4,"47,645"
17,141,IL,Ogle County,2013,"6,719",13,"51,334"
17,143,IL,Peoria County,2013,"31,181",17,"49,827"
17,145,IL,Perry County,2013,"3,404",17.6,"41,931"
17,147,IL,Piatt County,2013,"1,175",7.2,"66,279"
17,149,IL,Pike County,2013,"2,668",17.3,"39,430"
17,151,IL,Pope County,2013,813,19.9,"38,676"
17,153,IL,Pulaski County,2013,"1,268",21.5,"34,828"
17,155,IL,Putnam County,2013,519,9,"58,438"
17,157,IL,Randolph County,2013,"4,050",14.1,"44,991"
17,159,IL,Richland County,2013,"2,599",16.4,"41,985"
17,161,IL,Rock Island County,2013,"22,561",15.8,"48,160"
17,163,IL,St. Clair County,2013,"47,870",18.3,"48,343"
17,165,IL,Saline County,2013,"4,479",18.6,"39,281"
17,167,IL,Sangamon County,2013,"29,693",15.2,"55,255"
17,169,IL,Schuyler County,2013,968,13.2,"49,808"
17,171,IL,Scott County,2013,687,13.3,"46,004"
17,173,IL,Shelby County,2013,"2,745",12.6,"50,569"
17,175,IL,Stark County,2013,635,11,"52,428"
17,177,IL,Stephenson County,2013,"8,542",18.6,"42,897"
17,179,IL,Tazewell County,2013,"11,790",8.9,"57,544"
17,181,IL,Union County,2013,"2,903",16.7,"42,799"
17,183,IL,Vermilion County,2013,"15,111",19.6,"44,085"
17,185,IL,Wabash County,2013,"1,687",14.6,"47,351"
17,187,IL,Warren County,2013,"2,491",15.1,"45,770"
17,189,IL,Washington County,2013,"1,405",9.9,"53,967"
17,191,IL,Wayne County,2013,"2,876",17.4,"42,896"
17,193,IL,White County,2013,"2,192",15.5,"42,621"
17,195,IL,Whiteside County,2013,"6,831",12.1,"50,489"
17,197,IL,Will County,2013,"57,514",8.5,"74,669"
17,199,IL,Williamson County,2013,"10,503",16.2,"44,041"
17,201,IL,Winnebago County,2013,"46,602",16.3,"47,214"
17,203,IL,Woodford County,2013,"2,687",7,"67,036"
18,0,IN,Indiana,2013,"1,008,411",15.8,"47,508"
18,1,IN,Adams County,2013,"5,279",15.5,"48,001"
18,3,IN,Allen County,2013,"60,464",17,"45,587"
18,5,IN,Bartholomew County,2013,"9,113",11.6,"54,341"
18,7,IN,Benton County,2013,"1,027",11.9,"49,318"
18,9,IN,Blackford County,2013,"1,881",15.4,"39,373"
18,11,IN,Boone County,2013,"4,352",7.3,"68,047"
18,13,IN,Brown County,2013,"1,991",13.4,"51,074"
18,15,IN,Carroll County,2013,"2,170",10.9,"52,587"
18,17,IN,Cass County,2013,"5,195",13.8,"41,611"
18,19,IN,Clark County,2013,"13,047",11.7,"50,296"
18,21,IN,Clay County,2013,"3,946",15,"47,030"
18,23,IN,Clinton County,2013,"4,596",14.4,"47,279"
18,25,IN,Crawford County,2013,"2,026",19.3,"38,014"
18,27,IN,Daviess County,2013,"4,427",13.9,"45,578"
18,29,IN,Dearborn County,2013,"5,319",10.8,"55,077"
18,31,IN,Decatur County,2013,"3,325",12.9,"47,666"
18,33,IN,De Kalb County,2013,"5,353",12.9,"50,279"
18,35,IN,Delaware County,2013,"24,942",23,"37,116"
18,37,IN,Dubois County,2013,"3,711",8.9,"55,606"
18,39,IN,Elkhart County,2013,"30,324",15.5,"46,123"
18,41,IN,Fayette County,2013,"4,045",17.3,"40,212"
18,43,IN,Floyd County,2013,"9,776",13.1,"55,844"
18,45,IN,Fountain County,2013,"2,287",13.8,"42,732"
18,47,IN,Franklin County,2013,"2,586",11.4,"53,538"
18,49,IN,Fulton County,2013,"3,271",16.3,"44,337"
18,51,IN,Gibson County,2013,"3,915",12,"48,579"
18,53,IN,Grant County,2013,"13,893",21.7,"39,325"
18,55,IN,Greene County,2013,"4,420",13.7,"43,786"
18,57,IN,Hamilton County,2013,"16,329",5.5,"84,022"
18,59,IN,Hancock County,2013,"4,617",6.5,"67,738"
18,61,IN,Harrison County,2013,"5,021",13,"50,321"
18,63,IN,Hendricks County,2013,"9,494",6.4,"68,575"
18,65,IN,Henry County,2013,"7,774",17.2,"42,133"
18,67,IN,Howard County,2013,"12,862",15.8,"45,211"
18,69,IN,Huntington County,2013,"4,614",13,"44,828"
18,71,IN,Jackson County,2013,"5,512",12.9,"49,614"
18,73,IN,Jasper County,2013,"3,453",10.7,"53,757"
18,75,IN,Jay County,2013,"3,366",16,"41,847"
18,77,IN,Jefferson County,2013,"4,629",15.3,"44,569"
18,79,IN,Jennings County,2013,"4,707",16.9,"44,554"
18,81,IN,Johnson County,2013,"16,804",11.8,"58,936"
18,83,IN,Knox County,2013,"5,614",15.9,"44,091"
18,85,IN,Kosciusko County,2013,"9,680",12.7,"51,603"
18,87,IN,Lagrange County,2013,"4,772",12.7,"51,810"
18,89,IN,Lake County,2013,"86,320",17.8,"48,341"
18,91,IN,La Porte County,2013,"17,678",17,"46,610"
18,93,IN,Lawrence County,2013,"5,798",12.9,"44,435"
18,95,IN,Madison County,2013,"24,267",19.6,"41,117"
18,97,IN,Marion County,2013,"193,459",21.3,"41,478"
18,99,IN,Marshall County,2013,"6,409",13.8,"45,855"
18,101,IN,Martin County,2013,"1,496",14.9,"46,839"
18,103,IN,Miami County,2013,"5,758",17.7,"43,694"
18,105,IN,Monroe County,2013,"30,427",24,"42,404"
18,107,IN,Montgomery County,2013,"4,589",12.5,"50,889"
18,109,IN,Morgan County,2013,"8,769",12.7,"56,491"
18,111,IN,Newton County,2013,"1,579",11.4,"53,715"
18,113,IN,Noble County,2013,"6,322",13.6,"48,789"
18,115,IN,Ohio County,2013,624,10.5,"50,518"
18,117,IN,Orange County,2013,"3,270",16.8,"39,411"
18,119,IN,Owen County,2013,"3,138",15,"42,994"
18,121,IN,Parke County,2013,"2,657",17.2,"41,964"
18,123,IN,Perry County,2013,"2,529",14.2,"45,722"
18,125,IN,Pike County,2013,"1,524",12.3,"45,679"
18,127,IN,Porter County,2013,"19,043",11.7,"64,530"
18,129,IN,Posey County,2013,"2,421",9.6,"58,477"
18,131,IN,Pulaski County,2013,"1,821",14.3,"44,821"
18,133,IN,Putnam County,2013,"4,255",13.2,"51,052"
18,135,IN,Randolph County,2013,"4,557",18.1,"41,057"
18,137,IN,Ripley County,2013,"2,834",10.2,"47,495"
18,139,IN,Rush County,2013,"2,146",12.8,"46,910"
18,141,IN,St. Joseph County,2013,"51,374",20.1,"40,978"
18,143,IN,Scott County,2013,"3,998",17,"43,650"
18,145,IN,Shelby County,2013,"5,536",12.6,"49,657"
18,147,IN,Spencer County,2013,"2,170",10.5,"50,533"
18,149,IN,Starke County,2013,"4,468",19.4,"39,552"
18,151,IN,Steuben County,2013,"4,048",12.3,"46,275"
18,153,IN,Sullivan County,2013,"3,458",18.3,"41,978"
18,155,IN,Switzerland County,2013,"2,063",19.9,"43,243"
18,157,IN,Tippecanoe County,2013,"32,401",19.6,"47,808"
18,159,IN,Tipton County,2013,"1,595",10.3,"53,185"
18,161,IN,Union County,2013,944,13.1,"45,411"
18,163,IN,Vanderburgh County,2013,"32,670",18.7,"42,014"
18,165,IN,Vermillion County,2013,"2,162",13.9,"40,813"
18,167,IN,Vigo County,2013,"23,603",23.9,"39,014"
18,169,IN,Wabash County,2013,"4,328",14.2,"45,833"
18,171,IN,Warren County,2013,819,9.9,"53,623"
18,173,IN,Warrick County,2013,"4,766",7.9,"61,820"
18,175,IN,Washington County,2013,"4,250",15.5,"43,981"
18,177,IN,Wayne County,2013,"15,032",23,"36,623"
18,179,IN,Wells County,2013,"3,208",11.8,"49,452"
18,181,IN,White County,2013,"2,972",12.4,"48,581"
18,183,IN,Whitley County,2013,"2,925",8.9,"52,673"
19,0,IA,Iowa,2013,"377,037",12.6,"52,286"
19,1,IA,Adair County,2013,740,10.1,"47,905"
19,3,IA,Adams County,2013,505,13.2,"44,004"
19,5,IA,Allamakee County,2013,"1,930",13.9,"44,673"
19,7,IA,Appanoose County,2013,"2,156",17.2,"37,683"
19,9,IA,Audubon County,2013,642,11.2,"47,227"
19,11,IA,Benton County,2013,"2,228",8.8,"59,179"
19,13,IA,Black Hawk County,2013,"21,215",16.7,"46,281"
19,15,IA,Boone County,2013,"2,920",11.3,"52,578"
19,17,IA,Bremer County,2013,"1,482",6.5,"61,665"
19,19,IA,Buchanan County,2013,"1,903",9.2,"54,383"
19,21,IA,Buena Vista County,2013,"2,448",12.5,"47,514"
19,23,IA,Butler County,2013,"1,367",9.3,"53,920"
19,25,IA,Calhoun County,2013,"1,294",14,"47,351"
19,27,IA,Carroll County,2013,"1,915",9.5,"51,328"
19,29,IA,Cass County,2013,"1,972",14.8,"45,191"
19,31,IA,Cedar County,2013,"1,334",7.4,"58,530"
19,33,IA,Cerro Gordo County,2013,"5,053",11.9,"46,063"
19,35,IA,Cherokee County,2013,"1,285",11.1,"51,655"
19,37,IA,Chickasaw County,2013,"1,292",10.6,"50,342"
19,39,IA,Clarke County,2013,"1,223",13.3,"42,776"
19,41,IA,Clay County,2013,"1,728",10.7,"51,399"
19,43,IA,Clayton County,2013,"2,105",12,"48,626"
19,45,IA,Clinton County,2013,"6,610",13.9,"49,702"
19,47,IA,Crawford County,2013,"2,234",13,"48,555"
19,49,IA,Dallas County,2013,"4,425",6,"79,309"
19,51,IA,Davis County,2013,"1,428",16.5,"44,477"
19,53,IA,Decatur County,2013,"1,603",21.6,"37,534"
19,55,IA,Delaware County,2013,"1,755",10.1,"54,587"
19,57,IA,Des Moines County,2013,"4,890",12.3,"42,882"
19,59,IA,Dickinson County,2013,"1,463",8.7,"58,610"
19,61,IA,Dubuque County,2013,"11,758",12.8,"51,907"
19,63,IA,Emmet County,2013,"1,402",14.7,"46,892"
19,65,IA,Fayette County,2013,"2,730",13.9,"44,739"
19,67,IA,Floyd County,2013,"1,918",12.1,"48,964"
19,69,IA,Franklin County,2013,"1,405",13.6,"47,879"
19,71,IA,Fremont County,2013,907,13.1,"50,934"
19,73,IA,Greene County,2013,"1,148",12.8,"47,936"
19,75,IA,Grundy County,2013,837,6.9,"61,381"
19,77,IA,Guthrie County,2013,"1,084",10.3,"53,708"
19,79,IA,Hamilton County,2013,"1,516",10.1,"50,867"
19,81,IA,Hancock County,2013,"1,102",10.1,"54,835"
19,83,IA,Hardin County,2013,"1,819",11,"51,907"
19,85,IA,Harrison County,2013,"1,505",10.6,"53,764"
19,87,IA,Henry County,2013,"2,651",14.2,"50,084"
19,89,IA,Howard County,2013,"1,115",11.9,"45,975"
19,91,IA,Humboldt County,2013,"1,066",11.2,"52,286"
19,93,IA,Ida County,2013,803,11.5,"51,948"
19,95,IA,Iowa County,2013,"1,613",10.1,"58,028"
19,97,IA,Jackson County,2013,"2,272",11.8,"46,180"
19,99,IA,Jasper County,2013,"3,439",9.8,"55,492"
19,101,IA,Jefferson County,2013,"2,456",16.1,"41,942"
19,103,IA,Johnson County,2013,"20,945",16,"53,204"
19,105,IA,Jones County,2013,"1,974",10.2,"54,749"
19,107,IA,Keokuk County,2013,"1,354",13.3,"47,626"
19,109,IA,Kossuth County,2013,"1,480",9.8,"55,972"
19,111,IA,Lee County,2013,"5,534",16.2,"45,307"
19,113,IA,Linn County,2013,"20,448",9.7,"56,503"
19,115,IA,Louisa County,2013,"1,259",11.3,"51,387"
19,117,IA,Lucas County,2013,"1,305",15.1,"41,011"
19,119,IA,Lyon County,2013,876,7.6,"60,548"
19,121,IA,Madison County,2013,"1,273",8.4,"59,074"
19,123,IA,Mahaska County,2013,"3,048",14,"48,978"
19,125,IA,Marion County,2013,"2,963",9.3,"56,883"
19,127,IA,Marshall County,2013,"5,275",13.4,"51,382"
19,129,IA,Mills County,2013,"1,436",10,"56,504"
19,131,IA,Mitchell County,2013,"1,067",10.2,"53,049"
19,133,IA,Monona County,2013,"1,112",12.5,"41,461"
19,135,IA,Monroe County,2013,990,12.6,"49,012"
19,137,IA,Montgomery County,2013,"1,525",15,"44,669"
19,139,IA,Muscatine County,2013,"5,372",12.7,"54,025"
19,141,IA,O'Brien County,2013,"1,296",9.4,"57,287"
19,143,IA,Osceola County,2013,554,9.1,"51,017"
19,145,IA,Page County,2013,"2,451",17.3,"47,438"
19,147,IA,Palo Alto County,2013,949,10.8,"49,536"
19,149,IA,Plymouth County,2013,"2,054",8.3,"58,113"
19,151,IA,Pocahontas County,2013,802,11.5,"50,401"
19,153,IA,Polk County,2013,"55,095",12.4,"59,388"
19,155,IA,Pottawattamie County,2013,"12,317",13.6,"50,570"
19,157,IA,Poweshiek County,2013,"2,034",12,"50,799"
19,159,IA,Ringgold County,2013,800,16.4,"47,319"
19,161,IA,Sac County,2013,"1,043",10.6,"51,399"
19,163,IA,Scott County,2013,"23,656",14.2,"54,444"
19,165,IA,Shelby County,2013,"1,098",9.4,"54,740"
19,167,IA,Sioux County,2013,"2,623",8.2,"61,817"
19,169,IA,Story County,2013,"17,496",21.1,"53,782"
19,171,IA,Tama County,2013,"1,973",11.5,"53,844"
19,173,IA,Taylor County,2013,854,14.1,"45,009"
19,175,IA,Union County,2013,"1,656",13.5,"43,357"
19,177,IA,Van Buren County,2013,"1,191",16.2,"43,019"
19,179,IA,Wapello County,2013,"6,843",19.9,"40,629"
19,181,IA,Warren County,2013,"3,207",7,"66,328"
19,183,IA,Washington County,2013,"2,021",9.3,"54,480"
19,185,IA,Wayne County,2013,893,14.2,"38,981"
19,187,IA,Webster County,2013,"5,475",15.9,"45,202"
19,189,IA,Winnebago County,2013,"1,118",11.1,"50,383"
19,191,IA,Winneshiek County,2013,"2,031",10.9,"53,194"
19,193,IA,Woodbury County,2013,"16,423",16.5,"45,678"
19,195,IA,Worth County,2013,808,10.9,"49,605"
19,197,IA,Wright County,2013,"1,348",10.6,"49,369"
20,0,KS,Kansas,2013,"391,718",13.9,"50,892"
20,1,KS,Allen County,2013,"2,214",17.5,"40,073"
20,3,KS,Anderson County,2013,"1,201",15.4,"42,386"
20,5,KS,Atchison County,2013,"2,782",17.9,"44,180"
